Experiment_ID	Plate_ID.x	Plate_No	Plate_Row	Plate_Col	Well_ID	Well_No	Date	Time	Scan_ID	Cell_Line	drug_ID	drug_conc	drug_conc_top	Cell_ID	Plate_ID.y	Well_Y	Well_X	MEASUREMENT_SET_ID	Cell_No	Fraction_W2	Fraction_W3
20200908_AL	20200908_AL_06	6	L	2	L02	28	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	2	M02	29	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	2	N02	30	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	2	O02	31	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	2	P02	32	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	3	A03	33	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	3	B03	34	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	3	C03	35	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	3	D03	36	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	3	E03	37	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	3	F03	38	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	3	G03	39	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	3	H03	40	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	3	I03	41	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	3	J03	42	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	3	K03	43	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	3	L03	44	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	3	M03	45	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	3	N03	46	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	3	O03	47	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	3	P03	48	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	4	A04	49	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	4	B04	50	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	4	C04	51	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	4	D04	52	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	4	E04	53	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	4	F04	54	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	4	G04	55	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	4	H04	56	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	4	I04	57	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	4	J04	58	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	4	K04	59	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	4	L04	60	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	4	M04	61	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	4	N04	62	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	4	O04	63	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	4	P04	64	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	5	A05	65	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	5	B05	66	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	5	C05	67	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	5	D05	68	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	5	E05	69	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	5	F05	70	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	5	G05	71	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	5	H05	72	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	5	I05	73	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	5	J05	74	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	5	K05	75	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	5	L05	76	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	5	M05	77	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	5	N05	78	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	5	O05	79	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	5	P05	80	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	6	A06	81	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	6	B06	82	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	6	C06	83	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	6	D06	84	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	6	E06	85	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	6	F06	86	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	6	G06	87	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	6	H06	88	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	6	I06	89	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	6	J06	90	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	6	K06	91	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	6	L06	92	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	6	M06	93	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	6	N06	94	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	6	O06	95	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	6	P06	96	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	7	A07	97	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	7	B07	98	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	7	C07	99	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	7	D07	100	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	7	E07	101	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	7	F07	102	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	7	G07	103	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	7	H07	104	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	7	I07	105	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	7	J07	106	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	7	K07	107	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	7	L07	108	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	7	M07	109	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	7	N07	110	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	7	O07	111	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	7	P07	112	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	8	A08	113	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	8	B08	114	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	8	C08	115	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	8	D08	116	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	8	E08	117	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	8	F08	118	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	8	G08	119	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	8	H08	120	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	8	I08	121	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	8	J08	122	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	8	K08	123	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	8	L08	124	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	8	M08	125	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	8	N08	126	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	8	O08	127	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	8	P08	128	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	9	A09	129	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	9	B09	130	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	9	C09	131	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	9	D09	132	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	9	E09	133	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	9	F09	134	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	9	G09	135	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	9	H09	136	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	9	I09	137	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	9	J09	138	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	9	K09	139	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	9	L09	140	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	9	M09	141	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	9	N09	142	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	9	O09	143	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	9	P09	144	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	10	A10	145	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	10	B10	146	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	10	C10	147	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	10	D10	148	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	10	E10	149	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	10	F10	150	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	10	G10	151	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	10	H10	152	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	10	I10	153	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	10	J10	154	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	10	K10	155	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	10	L10	156	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	10	M10	157	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	10	N10	158	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	10	O10	159	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	10	P10	160	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	11	A11	161	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	11	B11	162	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	11	C11	163	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	11	D11	164	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	11	E11	165	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	11	F11	166	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	11	G11	167	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	11	H11	168	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	11	I11	169	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	11	J11	170	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	11	K11	171	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	11	L11	172	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	11	M11	173	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	11	N11	174	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	11	O11	175	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	11	P11	176	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	12	A12	177	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	12	B12	178	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	12	C12	179	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	D	12	D12	180	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	E	12	E12	181	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	F	12	F12	182	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	G	12	G12	183	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	H	12	H12	184	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	I	12	I12	185	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	J	12	J12	186	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	K	12	K12	187	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	L	12	L12	188	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	M	12	M12	189	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	N	12	N12	190	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	O	12	O12	191	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	P	12	P12	192	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	A	13	A13	193	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	B	13	B13	194	20200908	1 day	10325	KYSE-150	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908_AL_06	6	C	13	C13	195	20200908	1 day	10325	KYSE-150	MG132	dose_5	10	10325_94634_94634_0	10325	3	13	20203	112	88.3928599999999	92.85714
20200908_AL	20200908_AL_06	6	D	13	D13	196	20200908	1 day	10325	KYSE-150	MG132	dose_4	10	10325_94635_94635_0	10325	4	13	20203	118	94.067795	96.610168
20200908_AL	20200908_AL_06	6	E	13	E13	197	20200908	1 day	10325	KYSE-150	MG132	dose_3	10	10325_94636_94636_0	10325	5	13	20203	323	91.6408689999999	98.4520109999999
